shipment_id,order_date,dispatch_date,promised_delivery_date,delivery_date,region,city,customer_type,shipment_type,carrier,product_category,weight_kg,distance_km,shipping_cost,order_value,delivery_status,delay_days,customer_rating,delivery_time_days,on_time_flag,cost_per_km,cost_per_kg
844,8/16/2024,8/18/2024,8/24/2024,8/26/2024,Northern,Hail,Retail,Standard,FastGo,Home,2.16,790,61.47,971.33,Delayed,2,3,8,0,0.077810127,28.45833333
845,2/22/2024,2/23/2024,2/27/2024,2/28/2024,Eastern,Dammam,Retail,Standard,LocalShip,Electronics,0.88,474,34.4,3202.73,Delayed,1,4,5,0,0.07257384,39.09090909
846,10/8/2024,10/10/2024,10/14/2024,10/14/2024,Northern,Hail,Business,Standard,FastGo,Medical,3.55,311,34.07,1336.47,Delivered,0,5,4,1,0.109549839,9.597183099
847,10/14/2024,10/15/2024,10/15/2024,10/15/2024,Central,Riyadh,Retail,Same-Day,AramexPlus,Medical,3.51,127,30.65,1172.89,Delivered,0,4,0,1,0.241338583,8.732193732
848,7/5/2024,7/6/2024,7/8/2024,7/10/2024,Western,Madinah,Business,Express,LocalShip,Grocery,7.97,398,47.16,131.96,Delayed,2,3,4,0,0.118492462,5.91718946
849,10/13/2024,10/15/2024,10/20/2024,10/20/2024,Central,Riyadh,Business,Standard,LocalShip,Grocery,5.17,101,19.19,55.07,Delivered,0,4,5,1,0.19,3.711798839
850,8/19/2024,8/21/2024,8/26/2024,8/29/2024,Southern,Najran,VIP,Standard,LocalShip,Grocery,7.44,611,55.8,93.95,Delayed,3,1,8,0,0.091325696,7.5
851,6/23/2024,6/23/2024,6/29/2024,6/29/2024,Central,Riyadh,VIP,Standard,PrimeRoute,Electronics,2.17,43,13.89,4012.12,Delivered,0,5,6,1,0.323023256,6.400921659
852,9/24/2024,9/25/2024,10/1/2024,10/1/2024,Eastern,Jubail,Retail,Standard,AramexPlus,Medical,8.07,30,17.96,1180.06,Delivered,0,5,6,1,0.598666667,2.225526642
853,3/25/2024,3/26/2024,3/26/2024,3/26/2024,Eastern,Jubail,Business,Same-Day,FastGo,Electronics,10.55,442,64.86,4095.87,Delivered,0,5,0,1,0.146742081,6.147867299
854,5/10/2024,5/10/2024,5/15/2024,5/19/2024,Northern,Tabuk,Retail,Standard,LocalShip,Electronics,14.8,458,53.69,4066.43,Delayed,4,1,9,0,0.117227074,3.627702703
855,7/20/2024,7/20/2024,7/23/2024,7/25/2024,Southern,Abha,Retail,Standard,PrimeRoute,Electronics,18.58,735,73.94,2995.79,Delayed,2,3,5,0,0.100598639,3.979547901
856,2/25/2024,2/25/2024,2/26/2024,2/26/2024,Western,Makkah,VIP,Same-Day,PrimeRoute,Grocery,27.62,90,58.55,179.89,Delivered,0,4,1,1,0.650555556,2.119840695
857,8/22/2024,8/23/2024,8/27/2024,8/29/2024,Northern,Tabuk,Retail,Standard,FastGo,Home,4.37,724,59.64,1470.97,Delayed,2,3,6,0,0.082375691,13.64759725
858,1/3/2024,1/4/2024,1/6/2024,1/6/2024,Southern,Najran,Retail,Express,PrimeRoute,Home,4.34,109,29.52,777.2,Delivered,0,4,2,1,0.270825688,6.801843318
859,8/9/2024,8/9/2024,8/13/2024,8/14/2024,Southern,Najran,Retail,Standard,FastGo,Medical,1.11,898,66.95,1437.25,Delayed,1,4,5,0,0.074554566,60.31531532
860,3/29/2024,3/29/2024,4/2/2024,4/4/2024,Southern,Jizan,Retail,Standard,PrimeRoute,Medical,2.68,602,50.69,263.36,Delayed,2,4,6,0,0.084202658,18.9141791
861,11/6/2024,11/7/2024,11/10/2024,11/10/2024,Western,Jeddah,Retail,Express,LocalShip,Medical,1.4,186,26.55,991.55,Delivered,0,5,3,1,0.142741935,18.96428571
862,11/7/2024,11/7/2024,11/8/2024,11/9/2024,Eastern,Jubail,Business,Same-Day,LocalShip,Home,10.64,27,31.78,1135.39,Delayed,1,4,2,0,1.177037037,2.986842105
863,5/30/2024,5/31/2024,6/3/2024,6/4/2024,Western,Makkah,Retail,Standard,LocalShip,Grocery,3.8,110,18.54,84.12,Delayed,1,3,4,0,0.168545455,4.878947368
864,11/4/2024,11/6/2024,11/11/2024,11/13/2024,Northern,Tabuk,Retail,Standard,PrimeRoute,Home,3.63,468,43.56,452.8,Delayed,2,4,7,0,0.093076923,12
865,11/19/2024,11/19/2024,11/19/2024,11/20/2024,Southern,Jizan,Retail,Same-Day,AramexPlus,Medical,15.82,156,58.48,764.61,Delayed,1,3,1,0,0.374871795,3.696586599
866,12/31/2024,1/2/2025,1/7/2025,1/7/2025,Western,Jeddah,Business,Standard,PrimeRoute,Medical,7.46,42,18.07,150.88,Delivered,0,4,5,1,0.430238095,2.422252011
867,12/29/2024,12/29/2024,1/1/2025,1/1/2025,Eastern,Jubail,Business,Standard,AramexPlus,Fashion,8.84,98,21.97,286.03,Delivered,0,5,3,1,0.224183673,2.485294118
868,6/29/2024,6/29/2024,7/1/2024,7/1/2024,Western,Madinah,Business,Express,AramexPlus,Electronics,1.32,55,17.95,3001.42,Delivered,0,5,2,1,0.326363636,13.59848485
869,5/26/2024,5/28/2024,5/29/2024,5/31/2024,Southern,Jizan,Retail,Express,LocalShip,Medical,7.85,240,44.12,1369.61,Delayed,2,3,3,0,0.183833333,5.620382166
870,7/14/2024,7/15/2024,7/19/2024,7/19/2024,Northern,Tabuk,Retail,Standard,FastGo,Electronics,6.19,370,40.14,907.23,Delivered,0,4,4,1,0.108486486,6.484652666
871,5/16/2024,5/17/2024,5/21/2024,5/21/2024,Western,Jeddah,Retail,Standard,FastGo,Fashion,19.76,322,41.91,439.25,Delivered,0,4,4,1,0.13015528,2.120951417
872,2/1/2024,2/2/2024,2/7/2024,2/7/2024,Western,Makkah,Retail,Standard,AramexPlus,Fashion,1.25,173,19.65,183.28,Delivered,0,4,5,1,0.113583815,15.72
873,8/19/2024,8/20/2024,8/23/2024,8/23/2024,Eastern,Dammam,Retail,Standard,FastGo,Grocery,4.02,167,21.57,79.76,Delivered,0,5,3,1,0.129161677,5.365671642
874,9/18/2024,9/19/2024,9/21/2024,9/22/2024,Central,Riyadh,Retail,Express,LocalShip,Fashion,10.54,372,48.14,423.79,Delayed,1,4,3,0,0.129408602,4.567362429
875,7/17/2024,7/17/2024,7/23/2024,7/23/2024,Eastern,Jubail,Retail,Standard,FastGo,Home,6.57,457,38.11,1326.07,Delivered,0,5,6,1,0.083391685,5.800608828
876,5/8/2024,5/8/2024,5/9/2024,5/9/2024,Northern,Hail,Retail,Express,FastGo,Electronics,3.92,797,82.66,2945.68,Delivered,0,4,1,1,0.103713927,21.08673469
877,11/20/2024,11/21/2024,11/27/2024,11/29/2024,Western,Madinah,Business,Standard,LocalShip,Fashion,3.76,450,35.51,373.81,Delayed,2,4,8,0,0.078911111,9.444148936
878,5/30/2024,5/31/2024,6/4/2024,6/4/2024,Eastern,Jubail,Retail,Standard,PrimeRoute,Fashion,9.07,356,35.06,152.24,Delivered,0,5,4,1,0.098483146,3.865490628
879,3/29/2024,3/29/2024,4/1/2024,4/1/2024,Northern,Tabuk,Business,Standard,FastGo,Fashion,8.11,439,46.13,202.66,Delivered,0,5,3,1,0.105079727,5.688039457
880,8/7/2024,8/8/2024,8/14/2024,8/19/2024,Southern,Abha,Retail,Standard,LocalShip,Electronics,2.27,398,38.06,2608.71,Delayed,5,1,11,0,0.095628141,16.76651982
881,3/23/2024,3/25/2024,3/30/2024,4/1/2024,Eastern,Jubail,Business,Standard,AramexPlus,Fashion,7.11,184,24.89,57.78,Delayed,2,4,7,0,0.135271739,3.500703235
882,8/26/2024,8/28/2024,9/3/2024,9/5/2024,Southern,Jizan,Business,Standard,FastGo,Grocery,11.23,799,70.72,48.98,Delayed,2,4,8,0,0.088510638,6.297417631
883,11/1/2024,11/2/2024,11/5/2024,11/5/2024,Western,Jeddah,VIP,Standard,PrimeRoute,Grocery,15.08,363,40.21,162.2,Delivered,0,4,3,1,0.11077135,2.666445623
884,10/8/2024,10/9/2024,10/10/2024,10/10/2024,Central,Buraydah,Business,Express,LocalShip,Medical,1.35,61,18.37,1499.65,Delivered,0,4,1,1,0.301147541,13.60740741
885,4/22/2024,4/22/2024,4/25/2024,4/25/2024,Eastern,Dammam,Retail,Express,AramexPlus,Medical,11.57,90,30.88,1271.61,Delivered,0,4,3,1,0.343111111,2.668971478
886,3/22/2024,3/22/2024,3/25/2024,3/25/2024,Western,Madinah,VIP,Standard,FastGo,Medical,2.39,244,24.11,1461.53,Delivered,0,4,3,1,0.098811475,10.08786611
887,4/23/2024,4/23/2024,4/28/2024,4/30/2024,Northern,Hail,Retail,Standard,FastGo,Grocery,1.8,619,50.87,134.5,Delayed,2,4,7,0,0.082180937,28.26111111
888,7/3/2024,7/4/2024,7/8/2024,7/10/2024,Western,Madinah,Retail,Standard,AramexPlus,Grocery,11.88,120,25.5,83.9,Delayed,2,3,6,0,0.2125,2.146464646
889,11/28/2024,11/28/2024,12/4/2024,12/6/2024,Eastern,Dammam,Retail,Standard,LocalShip,Medical,11.32,157,26.91,890,Delayed,2,4,8,0,0.171401274,2.377208481
890,5/3/2024,5/3/2024,5/6/2024,5/6/2024,Central,Riyadh,Retail,Standard,AramexPlus,Home,3.49,20,13.79,1446.26,Delivered,0,5,3,1,0.6895,3.951289398
891,12/15/2024,12/15/2024,12/19/2024,12/21/2024,Southern,Najran,Retail,Standard,PrimeRoute,Electronics,4.7,750,61.51,4047.8,Delayed,2,3,6,0,0.082013333,13.08723404
892,5/11/2024,5/11/2024,5/12/2024,5/12/2024,Eastern,Khobar,VIP,Express,FastGo,Home,1.65,334,36.43,117.95,Delivered,0,4,1,1,0.109071856,22.07878788
893,9/21/2024,9/21/2024,9/22/2024,9/23/2024,Southern,Najran,Retail,Express,AramexPlus,Electronics,11.26,231,47.67,4142.42,Delayed,1,3,2,0,0.206363636,4.23357016
894,1/23/2024,1/24/2024,1/26/2024,1/28/2024,Eastern,Jubail,VIP,Express,LocalShip,Home,9.83,297,42.53,398.95,Delayed,2,4,4,0,0.143198653,4.326551373
895,9/20/2024,9/21/2024,9/22/2024,9/22/2024,Eastern,Jubail,Retail,Express,PrimeRoute,Grocery,11.06,34,26.71,85.4,Delivered,0,5,1,1,0.785588235,2.415009042
896,9/30/2024,10/2/2024,10/5/2024,10/6/2024,Central,Riyadh,Retail,Standard,PrimeRoute,Medical,28.47,318,48.68,269.62,Delayed,1,4,4,0,0.153081761,1.709870039
897,12/16/2024,12/18/2024,12/23/2024,12/23/2024,Central,Riyadh,VIP,Standard,PrimeRoute,Fashion,6.34,61,18.12,82.28,Delivered,0,5,5,1,0.29704918,2.858044164
898,12/25/2024,12/25/2024,12/30/2024,12/31/2024,Northern,Tabuk,VIP,Standard,PrimeRoute,Medical,1.73,608,50.14,1129.67,Delayed,1,3,6,0,0.082467105,28.98265896
899,8/23/2024,8/25/2024,8/26/2024,8/29/2024,Northern,Tabuk,Retail,Same-Day,PrimeRoute,Electronics,29.24,667,128.14,2895.62,Delayed,3,2,4,0,0.192113943,4.382352941
900,1/28/2024,1/29/2024,2/2/2024,2/2/2024,Eastern,Dammam,Retail,Standard,FastGo,Electronics,3.54,163,20.98,873.12,Delivered,0,4,4,1,0.128711656,5.926553672
901,4/26/2024,4/28/2024,4/29/2024,4/29/2024,Western,Makkah,Retail,Express,FastGo,Medical,2.7,131,24.32,1085.85,Delivered,0,5,1,1,0.185648855,9.007407407
902,11/18/2024,11/19/2024,11/24/2024,11/25/2024,Eastern,Khobar,Retail,Standard,LocalShip,Home,11.35,151,26.63,389.62,Delayed,1,4,6,0,0.176357616,2.346255507
903,7/18/2024,7/19/2024,7/24/2024,7/26/2024,Northern,Hail,Retail,Standard,AramexPlus,Electronics,5.99,352,38.87,3901.49,Delayed,2,3,7,0,0.110426136,6.489148581
904,1/24/2024,1/25/2024,1/29/2024,1/29/2024,Central,Riyadh,Retail,Standard,FastGo,Medical,6.04,147,22.18,379.4,Delivered,0,4,4,1,0.150884354,3.67218543
905,12/17/2024,12/19/2024,12/25/2024,12/25/2024,Central,Buraydah,Retail,Standard,FastGo,Grocery,9.72,361,35.83,87.89,Delivered,0,4,6,1,0.099252078,3.686213992
906,8/12/2024,8/14/2024,8/15/2024,8/15/2024,Eastern,Jubail,Retail,Same-Day,FastGo,Grocery,4.87,310,47.03,88.29,Delivered,0,5,1,1,0.151709677,9.657084189
907,3/21/2024,3/23/2024,3/24/2024,3/24/2024,Northern,Hail,Retail,Same-Day,FastGo,Home,2.92,659,86.95,1328.99,Delivered,0,5,1,1,0.131942337,29.77739726
908,10/6/2024,10/6/2024,10/9/2024,10/13/2024,Southern,Abha,Retail,Standard,PrimeRoute,Home,23.77,867,86.84,174.84,Delayed,4,1,7,0,0.100161476,3.653344552
909,12/12/2024,12/12/2024,12/16/2024,12/16/2024,Eastern,Jubail,Retail,Standard,PrimeRoute,Grocery,4.01,285,27.46,176.09,Delivered,0,4,4,1,0.096350877,6.847880299
910,1/22/2024,1/22/2024,1/23/2024,1/23/2024,Eastern,Dammam,Retail,Express,PrimeRoute,Electronics,3.13,171,27.37,4880.15,Delivered,0,4,1,1,0.16005848,8.744408946
911,4/17/2024,4/19/2024,4/22/2024,4/22/2024,Central,Buraydah,Retail,Express,FastGo,Grocery,18.48,144,41.58,94.46,Delivered,0,5,3,1,0.28875,2.25
912,3/13/2024,3/13/2024,3/18/2024,3/19/2024,Eastern,Dammam,Retail,Standard,LocalShip,Medical,11.47,265,32.43,517.41,Delayed,1,4,6,0,0.122377358,2.827375763
913,5/9/2024,5/9/2024,5/12/2024,5/12/2024,Western,Jeddah,Business,Standard,PrimeRoute,Medical,1.79,337,28.28,942.36,Delivered,0,5,3,1,0.083916914,15.79888268
914,1/28/2024,1/29/2024,2/4/2024,2/4/2024,Western,Jeddah,Retail,Standard,PrimeRoute,Medical,4.86,94,18.59,1179.74,Delivered,0,5,6,1,0.197765957,3.825102881
915,12/9/2024,12/9/2024,12/15/2024,12/19/2024,Southern,Jizan,Retail,Standard,FastGo,Grocery,27.17,892,91.6,104.73,Delayed,4,1,10,0,0.102690583,3.371365477
916,10/24/2024,10/24/2024,10/29/2024,10/29/2024,Central,Buraydah,Retail,Standard,FastGo,Fashion,1.46,212,21.77,453.33,Delivered,0,5,5,1,0.102688679,14.9109589
917,12/9/2024,12/10/2024,12/13/2024,12/14/2024,Northern,Hail,Retail,Standard,AramexPlus,Fashion,0.95,586,48.07,424.06,Delayed,1,3,4,0,0.082030717,50.6
918,2/5/2024,2/5/2024,2/8/2024,2/8/2024,Western,Jeddah,Retail,Express,AramexPlus,Medical,3.27,130,24.85,448.22,Delivered,0,5,3,1,0.191153846,7.599388379
919,6/17/2024,6/18/2024,6/22/2024,6/23/2024,Western,Makkah,Retail,Standard,LocalShip,Home,10.45,42,20.46,209.95,Delayed,1,3,5,0,0.487142857,1.957894737
920,3/19/2024,3/20/2024,3/26/2024,3/28/2024,Southern,Najran,Business,Standard,AramexPlus,Medical,10.38,804,70.2,662.54,Delayed,2,4,8,0,0.087313433,6.76300578
921,8/7/2024,8/7/2024,8/13/2024,8/18/2024,Southern,Najran,Business,Standard,AramexPlus,Grocery,9.8,519,52.55,101.76,Delayed,5,1,11,0,0.101252408,5.362244898
922,4/23/2024,4/24/2024,4/25/2024,4/25/2024,Western,Jeddah,VIP,Express,AramexPlus,Fashion,9.52,82,28.23,277.6,Delivered,0,4,1,1,0.344268293,2.965336134
923,12/13/2024,12/15/2024,12/18/2024,12/19/2024,Northern,Hail,VIP,Standard,AramexPlus,Fashion,0.73,454,39.94,269.19,Delayed,1,3,4,0,0.087973568,54.71232877
924,7/2/2024,7/4/2024,7/7/2024,7/9/2024,Eastern,Khobar,Retail,Express,LocalShip,Home,5.83,298,38.43,737.17,Delayed,2,3,5,0,0.128959732,6.591766724
925,11/26/2024,11/26/2024,12/2/2024,12/2/2024,Eastern,Khobar,Retail,Standard,FastGo,Fashion,8.29,226,27.93,335.21,Delivered,0,5,6,1,0.123584071,3.369119421
926,10/2/2024,10/3/2024,10/7/2024,10/12/2024,Southern,Abha,Retail,Standard,AramexPlus,Fashion,21.39,382,55.45,487.83,Delayed,5,2,9,0,0.145157068,2.592332866
927,1/10/2024,1/12/2024,1/18/2024,1/18/2024,Western,Makkah,Business,Standard,FastGo,Electronics,8.99,244,29.39,1660.15,Delivered,0,4,6,1,0.12045082,3.269187987
928,10/23/2024,10/24/2024,10/30/2024,10/31/2024,Southern,Najran,Retail,Standard,FastGo,Medical,8.02,502,49.82,533.79,Delayed,1,4,7,0,0.099243028,6.211970075
929,5/13/2024,5/13/2024,5/16/2024,5/16/2024,Northern,Tabuk,Retail,Standard,FastGo,Medical,7.31,450,46.02,1273.69,Delivered,0,5,3,1,0.102266667,6.295485636
930,7/6/2024,7/7/2024,7/8/2024,7/9/2024,Southern,Najran,Retail,Express,LocalShip,Fashion,3.51,474,56.95,62.69,Delayed,1,3,2,0,0.120147679,16.22507123
931,8/25/2024,8/27/2024,9/2/2024,9/3/2024,Northern,Tabuk,Business,Standard,AramexPlus,Fashion,1.71,257,29.06,121.3,Delayed,1,3,7,0,0.11307393,16.99415205
932,7/5/2024,7/7/2024,7/8/2024,7/9/2024,Southern,Najran,Retail,Express,FastGo,Home,7.08,842,90.11,271.47,Delayed,1,3,2,0,0.107019002,12.72740113
933,12/16/2024,12/17/2024,12/21/2024,12/22/2024,Southern,Abha,Business,Standard,PrimeRoute,Medical,1.3,321,32.51,341.29,Delayed,1,4,5,0,0.101277259,25.00769231
934,3/22/2024,3/23/2024,3/25/2024,3/25/2024,Western,Madinah,VIP,Express,PrimeRoute,Home,0.56,378,38.15,1313.6,Delivered,0,4,2,1,0.100925926,68.125
935,7/2/2024,7/2/2024,7/4/2024,7/4/2024,Western,Madinah,Retail,Express,PrimeRoute,Home,5.92,150,28.91,470.74,Delivered,0,4,2,1,0.192733333,4.883445946
936,2/2/2024,2/3/2024,2/4/2024,2/5/2024,Central,Riyadh,Business,Same-Day,LocalShip,Fashion,4.02,384,51.87,157.67,Delayed,1,3,2,0,0.135078125,12.90298507
937,12/8/2024,12/10/2024,12/14/2024,12/14/2024,Eastern,Khobar,Business,Standard,PrimeRoute,Electronics,5.81,166,22.95,1794.73,Delivered,0,5,4,1,0.138253012,3.950086059
938,8/28/2024,8/29/2024,8/30/2024,8/30/2024,Western,Madinah,Retail,Express,AramexPlus,Home,1.1,454,43.65,284.85,Delivered,0,5,1,1,0.096145374,39.68181818
939,2/22/2024,2/22/2024,2/23/2024,2/23/2024,Northern,Tabuk,Retail,Express,FastGo,Grocery,18.81,398,70.12,84.15,Delivered,0,4,1,1,0.176180905,3.727804359
940,10/23/2024,10/24/2024,10/30/2024,10/31/2024,Southern,Najran,VIP,Standard,AramexPlus,Grocery,6.27,181,28.88,93.72,Delayed,1,4,7,0,0.159558011,4.606060606
941,11/30/2024,12/1/2024,12/2/2024,12/2/2024,Southern,Najran,Business,Express,PrimeRoute,Home,4.87,422,54.59,456.67,Delivered,0,4,1,1,0.12936019,11.20944559
942,5/8/2024,5/9/2024,5/10/2024,5/10/2024,Northern,Hail,Retail,Same-Day,FastGo,Medical,9.85,356,68.51,468.25,Delivered,0,4,1,1,0.19244382,6.955329949
943,6/25/2024,6/26/2024,6/30/2024,7/3/2024,Northern,Tabuk,Retail,Standard,LocalShip,Grocery,2.06,438,40.26,40.27,Delayed,3,2,7,0,0.091917808,19.54368932
944,3/12/2024,3/14/2024,3/14/2024,3/14/2024,Northern,Hail,Retail,Same-Day,FastGo,Medical,5.33,298,55.99,738.84,Delivered,0,4,0,1,0.187885906,10.50469043
945,9/20/2024,9/21/2024,9/25/2024,9/27/2024,Northern,Tabuk,Retail,Standard,PrimeRoute,Electronics,7.01,780,65.53,4719.67,Delayed,2,3,6,0,0.084012821,9.34807418
946,3/21/2024,3/22/2024,3/22/2024,3/22/2024,Eastern,Dammam,VIP,Same-Day,PrimeRoute,Fashion,11.63,414,64.01,487.42,Delivered,0,5,0,1,0.154613527,5.503869304
947,7/31/2024,8/1/2024,8/3/2024,8/3/2024,Eastern,Jubail,Retail,Express,FastGo,Fashion,5.59,62,22.84,178.11,Delivered,0,5,2,1,0.368387097,4.085867621
948,12/11/2024,12/11/2024,12/14/2024,12/14/2024,Eastern,Jubail,Retail,Express,FastGo,Home,23.91,393,63.41,1455.36,Delivered,0,4,3,1,0.161348601,2.65202844
949,3/23/2024,3/24/2024,3/27/2024,3/27/2024,Northern,Hail,Retail,Express,PrimeRoute,Medical,8.19,264,46.41,849.52,Delivered,0,4,3,1,0.175795455,5.666666667
950,3/6/2024,3/6/2024,3/9/2024,3/12/2024,Northern,Tabuk,Retail,Standard,PrimeRoute,Electronics,10.9,846,73.22,2985.52,Delayed,3,1,6,0,0.086548463,6.717431193
951,11/18/2024,11/18/2024,11/21/2024,11/23/2024,Southern,Najran,Retail,Standard,PrimeRoute,Fashion,2.69,364,36.42,50.18,Delayed,2,4,5,0,0.100054945,13.53903346
952,3/26/2024,3/28/2024,3/31/2024,4/2/2024,Southern,Abha,Retail,Express,PrimeRoute,Electronics,4.19,739,78.47,3387.11,Delayed,2,4,5,0,0.106184032,18.72792363
953,10/15/2024,10/16/2024,10/19/2024,10/21/2024,Eastern,Dammam,Retail,Standard,LocalShip,Medical,9.28,433,39.07,1022.65,Delayed,2,3,5,0,0.090230947,4.21012931
954,8/17/2024,8/17/2024,8/20/2024,8/22/2024,Central,Buraydah,Retail,Standard,FastGo,Fashion,27.42,402,52.04,477.42,Delayed,2,4,5,0,0.129452736,1.897884756
955,4/22/2024,4/23/2024,4/26/2024,4/29/2024,Southern,Jizan,Retail,Standard,LocalShip,Fashion,2.35,548,47.14,121.33,Delayed,3,1,6,0,0.086021898,20.05957447
956,12/3/2024,12/4/2024,12/7/2024,12/7/2024,Northern,Tabuk,Retail,Standard,PrimeRoute,Medical,3.66,244,30.15,1037.96,Delivered,0,4,3,1,0.123565574,8.237704918
957,8/20/2024,8/22/2024,8/25/2024,8/27/2024,Southern,Jizan,Retail,Standard,PrimeRoute,Grocery,0.86,661,52.49,114.79,Delayed,2,4,5,0,0.079409985,61.03488372
958,7/12/2024,7/13/2024,7/19/2024,7/22/2024,Southern,Najran,Retail,Standard,FastGo,Fashion,22.92,736,78.16,194.33,Delayed,3,1,9,0,0.106195652,3.410122164
959,4/13/2024,4/14/2024,4/15/2024,4/15/2024,Northern,Tabuk,Retail,Express,FastGo,Electronics,1.28,575,62.05,3842.74,Delivered,0,4,1,1,0.107913043,48.4765625
960,11/6/2024,11/7/2024,11/10/2024,11/11/2024,Southern,Najran,Retail,Express,LocalShip,Fashion,2.67,131,29.15,86.32,Delayed,1,3,4,0,0.222519084,10.917603
961,11/3/2024,11/5/2024,11/6/2024,11/8/2024,Central,Riyadh,Business,Same-Day,LocalShip,Medical,14.57,266,55.93,1261.57,Delayed,2,4,3,0,0.210263158,3.838709677
962,12/3/2024,12/5/2024,12/9/2024,12/9/2024,Central,Riyadh,Retail,Standard,FastGo,Home,5.91,246,27.03,1188.27,Delivered,0,4,4,1,0.109878049,4.573604061
963,9/24/2024,9/26/2024,10/2/2024,10/2/2024,Western,Madinah,Retail,Standard,FastGo,Home,2.44,355,29.7,1050.3,Delivered,0,5,6,1,0.083661972,12.17213115
964,8/7/2024,8/9/2024,8/13/2024,8/13/2024,Northern,Hail,Business,Standard,FastGo,Medical,5.72,162,27.21,646.12,Delivered,0,5,4,1,0.167962963,4.756993007
965,10/28/2024,10/28/2024,10/31/2024,11/2/2024,Western,Makkah,Business,Standard,LocalShip,Grocery,2.67,156,19.94,141.35,Delayed,2,3,5,0,0.127820513,7.468164794
966,5/10/2024,5/11/2024,5/12/2024,5/17/2024,Southern,Abha,Retail,Express,LocalShip,Fashion,6.56,436,57.79,90.15,Returned,5,1,6,0,0.132545872,8.80945122
967,11/2/2024,11/3/2024,11/6/2024,11/7/2024,Northern,Tabuk,Retail,Standard,FastGo,Grocery,7.62,698,61.2,181.08,Delayed,1,3,4,0,0.087679083,8.031496063
968,1/3/2024,1/5/2024,1/11/2024,1/15/2024,Southern,Jizan,Retail,Standard,AramexPlus,Fashion,9.82,898,75.31,77.72,Delayed,4,1,10,0,0.083864143,7.66904277
969,12/1/2024,12/2/2024,12/7/2024,12/7/2024,Central,Riyadh,Business,Standard,FastGo,Home,7.7,324,32.36,901.37,Delivered,0,5,5,1,0.099876543,4.202597403
970,7/4/2024,7/6/2024,7/12/2024,7/13/2024,Western,Madinah,Retail,Standard,AramexPlus,Home,15.16,278,36.03,693.86,Delayed,1,3,7,0,0.129604317,2.376649077
971,5/9/2024,5/9/2024,5/14/2024,5/15/2024,Central,Riyadh,Retail,Standard,LocalShip,Medical,10.44,40,20.35,370.18,Delayed,1,3,6,0,0.50875,1.949233716
972,7/6/2024,7/8/2024,7/11/2024,7/12/2024,Eastern,Jubail,Retail,Standard,LocalShip,Medical,5.28,87,18.57,614.79,Delayed,1,3,4,0,0.213448276,3.517045455
973,7/30/2024,8/1/2024,8/5/2024,8/10/2024,Southern,Jizan,Retail,Standard,LocalShip,Fashion,2.99,283,31.85,417.9,Returned,5,1,9,0,0.11254417,10.65217391
974,7/8/2024,7/10/2024,7/11/2024,7/14/2024,Southern,Najran,Retail,Express,LocalShip,Fashion,1.97,700,72.66,83.81,Delayed,3,2,4,0,0.1038,36.88324873
975,6/6/2024,6/7/2024,6/13/2024,6/18/2024,Southern,Najran,Retail,Standard,LocalShip,Grocery,25.69,486,65.82,55.12,Delayed,5,1,11,0,0.135432099,2.562086415
976,12/3/2024,12/4/2024,12/7/2024,12/9/2024,Southern,Jizan,Retail,Express,LocalShip,Fashion,22.94,640,94.15,151.34,Delayed,2,4,5,0,0.147109375,4.10418483
977,2/21/2024,2/22/2024,2/25/2024,2/26/2024,Central,Riyadh,Retail,Standard,LocalShip,Fashion,10.87,460,41.7,440.81,Delayed,1,3,4,0,0.090652174,3.83624655
978,10/8/2024,10/10/2024,10/11/2024,10/13/2024,Western,Madinah,Business,Express,LocalShip,Grocery,12.69,180,37.9,112.29,Delayed,2,3,3,0,0.210555556,2.986603625
979,7/18/2024,7/19/2024,7/25/2024,7/25/2024,Southern,Najran,Retail,Standard,FastGo,Fashion,0.59,173,22.95,204.33,Delivered,0,4,6,1,0.13265896,38.89830508
980,11/3/2024,11/5/2024,11/8/2024,11/10/2024,Central,Riyadh,Retail,Standard,PrimeRoute,Home,10.59,499,43.42,1440.96,Delayed,2,3,5,0,0.087014028,4.100094429
981,4/23/2024,4/25/2024,4/27/2024,4/27/2024,Northern,Tabuk,VIP,Express,FastGo,Grocery,7.05,592,70.57,58.29,Delivered,0,5,2,1,0.119206081,10.00992908
982,7/24/2024,7/24/2024,7/25/2024,7/25/2024,Eastern,Dammam,Retail,Express,FastGo,Home,6.32,475,50.45,275.12,Delivered,0,4,1,1,0.106210526,7.982594937
983,1/30/2024,1/31/2024,2/3/2024,2/5/2024,Southern,Najran,Retail,Standard,AramexPlus,Medical,10.66,871,74.49,360.31,Delayed,2,3,5,0,0.085522388,6.987804878
984,1/6/2024,1/8/2024,1/12/2024,1/14/2024,Western,Madinah,Retail,Standard,LocalShip,Home,4.38,106,18.8,1147.71,Delayed,2,4,6,0,0.177358491,4.292237443
985,1/18/2024,1/19/2024,1/20/2024,1/20/2024,Western,Madinah,Retail,Express,AramexPlus,Fashion,8.88,125,30.36,405.22,Delivered,0,5,1,1,0.24288,3.418918919
986,3/27/2024,3/27/2024,3/28/2024,3/29/2024,Southern,Najran,Retail,Express,PrimeRoute,Medical,4.92,810,84.92,308.09,Delayed,1,3,2,0,0.104839506,17.2601626
